month,lat,tas
2,54.188481675392666,-5.328768465254025
2,55.13089005235602,-5.74173826641506
2,56.07329842931938,-6.266149467892128
2,57.01570680628271,-6.8107040723165
2,57.958115183246065,-7.453457938300259
2,58.90052356020942,-8.363570160335966
2,59.84293193717278,-9.74722025129524
2,60.785340314136135,-11.612112098270021
2,61.727748691099464,-13.313513384925
2,62.67015706806282,-14.681252691480825
2,63.61256544502618,-16.005782127380282
2,64.55497382198953,-17.511784076690596
2,65.49738219895289,-18.86200518078284
2,66.43979057591622,-20.083934624989865
2,67.38219895287958,-21.153528319464712
2,68.32460732984293,-21.988837083180666
2,69.26701570680629,-22.58208047019109
2,70.20942408376962,-22.76371669769301
2,71.15183246073298,-22.79057168960573
2,72.09424083769633,-23.020565138922663
2,73.03664921465969,-23.01782978905566
2,73.97905759162305,-22.945095909966216
2,74.92146596858638,-23.119062794579328
2,75.86387434554973,-23.276945749918703
2,76.80628272251309,-23.445446120368228
2,77.74869109947645,-23.79406483968087
2,78.6910994764398,-24.19801918665583
2,79.63350785340313,-24.373521327972547
2,80.57591623036649,-24.45243708292654
2,81.51832460732984,-24.37720627254898
2,82.4607329842932,-24.401447402106392
2,83.40314136125653,-24.09522194332534
2,84.34554973821989,-23.488916767968117
2,85.28795811518324,-22.780713929070263
2,86.2303664921466,-21.783810880449078
2,87.17277486910996,-20.667344517178
2,88.11518324607329,-19.5130216810439
2,89.05759162303664,-18.826592657301116
2,90.0,-18.53785498936973
3,-90.0,-51.232669724358345
3,-89.05759162303664,-50.85712877909329
3,-88.1151832460733,-49.42188051011864
3,-87.17277486910994,-47.045476277669415
3,-86.2303664921466,-44.542814466688355
3,-85.28795811518324,-41.501146793365265
3,-84.3455497382199,-39.045479350619814
3,-83.40314136125654,-37.822065565321466
3,-82.46073298429319,-36.63292365603982
3,-81.51832460732984,-36.048956553141146
3,-80.57591623036649,-35.93786652882905
3,-79.63350785340315,-35.659975687662936
3,-78.69109947643979,-35.00612613889913
3,-77.74869109947645,-33.61738120184989
3,-76.80628272251309,-31.818624602423924
3,-75.86387434554973,-29.716169198354194
3,-74.92146596858639,-27.4613815413582
3,-73.97905759162303,-25.67919996049657
3,-73.03664921465969,-23.414123800065717
3,-72.09424083769633,-20.68129926257651
3,-71.15183246073298,-17.830084270901157
3,-70.20942408376963,-15.074025683932915
3,-69.26701570680629,-12.291620360480398
3,-68.32460732984293,-9.165152549743619
3,-67.38219895287958,-6.256558365291995
3,-66.43979057591623,-3.6110586060418077
3,-65.49738219895288,-1.6811803181966212
3,-64.55497382198953,-0.3809999889797616
3,-63.61256544502618,0.5170750088161867
3,-62.67015706806283,1.1819132698906758
3,-61.72774869109948,1.7138519287109375
3,-60.78534031413612,2.2090715832180505
3,-59.84293193717278,2.699282752142995
3,-58.90052356020942,3.1689241197374134
3,-57.95811518324607,3.6450743145413016
3,-57.01570680628272,4.1317707697550565
3,-56.07329842931937,4.640699386596688
3,-55.13089005235602,5.125483300950786
3,-54.18848167539267,5.618911107381174
3,-53.24607329842932,6.129543410407187
3,-52.303664921465966,6.710176997714591
3,-51.361256544502616,7.271869341532357
3,-50.41884816753927,7.850292735629605
3,-49.47643979057592,8.44152641296382
3,-48.53403141361257,9.091146045260974
3,-47.59162303664922,9.748779614766413
3,-46.64921465968587,10.422749201456758
3,-45.70680628272251,11.098329650031262
3,-44.76439790575916,11.810760180155405
3,-43.82198952879581,12.517431153191378
3,-42.87958115183246,13.190730412801113
3,-41.93717277486911,13.866708543565505
3,-40.99476439790576,14.622562090555913
3,-40.05235602094241,15.406018363104867
3,-39.109947643979055,16.140202946132987
3,-38.167539267015705,16.883116192287893
3,-37.225130890052355,17.604552904764713
3,-36.282722513089006,18.369843482971106
3,-35.340314136125656,19.04854414198144
3,-34.397905759162306,19.7046034071182
3,-33.455497382198956,20.332235972086544
3,-32.5130890052356,20.922309663560746
3,-31.57068062827225,21.490943802727532
3,-30.6282722513089,22.048034456040963
3,-29.68586387434555,22.53822135925281
3,-28.7434554973822,23.014255417717724
3,-27.80104712041885,23.467019928826247
3,-26.8586387434555,23.85420417785658
3,-25.916230366492144,24.24093363020154
3,-24.9738219895288,24.611085255940658
3,-24.031413612565444,24.94846343994133
3,-23.0890052356021,25.176802953084373
3,-22.146596858638745,25.388433562384655
3,-21.204188481675388,25.556479665968073
3,-20.261780104712045,25.70634778340669
3,-19.31937172774869,25.835787879096184
3,-18.376963350785346,25.96998299492718
3,-17.43455497382199,26.180370966593355
3,-16.492146596858646,26.405057907104418
3,-15.54973821989529,26.582754876878614
3,-14.607329842931932,26.61739942762581
3,-13.66492146596859,26.807977040608876
3,-12.722513089005233,26.957975493536917
3,-11.78010471204189,27.178108321295884
3,-10.837696335078533,27.332673496670193
3,-9.89528795811519,27.481337123447148
3,-8.952879581151834,27.592263115776813
3,-8.010471204188477,27.658766110738018
3,-7.068062827225134,27.714087910122313
3,-6.125654450261777,27.74573379092754
3,-5.1832460732984345,27.76386133829747
3,-4.240837696335078,27.71355152130136
3,-3.298429319371735,27.658065372043048
3,-2.356020942408378,27.66871356964104
3,-1.4136125654450211,27.625423537360422
3,-0.47120418848167844,27.573965814378425
3,0.47120418848167844,27.558872010972678
3,1.4136125654450211,27.662221484714227
3,2.356020942408378,27.767048835754327
3,3.2984293193717207,27.774884329901642
3,4.240837696335078,27.697875340779703
3,5.1832460732984345,27.59234756893576
3,6.125654450261777,27.502688195970396
3,7.068062827225134,27.40493848588731
3,8.010471204188477,27.369525379604678
3,8.952879581151834,27.30121580759672
3,9.895287958115176,27.15111488766148
3,10.837696335078533,26.95732084910075
3,11.78010471204189,26.753934118482835
3,12.722513089005233,26.548474629719912
3,13.66492146596859,26.242834621005727
3,14.607329842931932,25.84815131293395
3,15.54973821989529,25.445750448438922
3,16.492146596858632,25.053209834628586
3,17.43455497382199,24.627608617146738
3,18.376963350785346,24.22925610012467
3,19.31937172774869,23.76274331410729
3,20.261780104712045,23.337055418226555
3,21.204188481675388,22.917707019381965
3,22.146596858638745,22.41524251302075
3,23.089005235602087,21.778585751851452
3,24.031413612565444,21.15732977125373
3,24.9738219895288,20.530429098341134
3,25.916230366492144,19.92523119184705
3,26.8586387434555,19.06198586357974
3,27.801047120418843,17.89237838321262
3,28.7434554973822,16.752676010131776
3,29.685863874345543,15.75605021582702
3,30.6282722513089,14.90044265323204
3,31.570680628272257,14.139737764994257
3,32.5130890052356,13.225327491760309
3,33.455497382198956,12.116560088263592
3,34.3979057591623,11.239106708102835
3,35.340314136125656,10.506248050265901
3,36.282722513089,10.181958622402574
3,37.225130890052355,9.919869740803977
3,38.16753926701571,9.419906828138584
3,39.10994764397907,8.884322908189503
3,40.0523560209424,8.250804053412512
3,40.994764397905755,7.439684549967494
3,41.93717277486911,6.442370838589118
3,42.87958115183247,5.687796698676219
3,43.8219895287958,5.064284960428839
3,44.764397905759154,4.288751814100464
3,45.70680628272251,3.3854609595404943
3,46.64921465968587,2.4462325837877184
3,47.591623036649224,1.560201274024111
3,48.53403141361255,0.6453623241848416
3,49.47643979057591,0.012602488199869278
3,50.41884816753927,-0.5919867621527788
3,51.36125654450262,-1.2006707721286285
3,52.30366492146598,-1.6986602677239382
3,53.24607329842931,-2.148362212710916
3,54.188481675392666,-2.558649275037969
3,55.13089005235602,-2.9515871471828814
3,56.07329842931938,-3.3845678965250685
3,57.01570680628271,-3.7436946233113693
3,57.958115183246065,-4.114029778374582
3,58.90052356020942,-4.663263797760008
3,59.84293193717278,-5.643307738833927
3,60.785340314136135,-6.986129018995514
3,61.727748691099464,-8.255224651760527
3,62.67015706806282,-9.257503880394811
3,63.61256544502618,-10.271687666575067
3,64.55497382198953,-11.497913413577548
3,65.49738219895289,-12.772596306271076
3,66.43979057591622,-13.89259386062625
3,67.38219895287958,-14.862210697597874
3,68.32460732984293,-15.899142318301688
3,69.26701570680629,-16.846613619062637
3,70.20942408376962,-17.5237806638083
3,71.15183246073298,-17.902744876013863
3,72.09424083769633,-18.43655766381147
3,73.03664921465969,-18.92197121514208
3,73.97905759162305,-19.243962181938915
3,74.92146596858638,-19.740463945600656
3,75.86387434554973,-20.233238961961604
3,76.80628272251309,-20.794276767306954
3,77.74869109947645,-21.392938296000054
3,78.6910994764398,-22.155977990892325
3,79.63350785340313,-22.590835359361556
3,80.57591623036649,-23.044149716695213
3,81.51832460732984,-23.49386707941681
3,82.4607329842932,-24.01067935095893
3,83.40314136125653,-24.146048069000106
3,84.34554973821989,-24.396504720052143
3,85.28795811518324,-24.791060659620392
3,86.2303664921466,-25.22356960508559
3,87.17277486910996,-25.73515054914688
3,88.11518324607329,-26.15209764904455
3,89.05759162303664,-26.33558707767056
3,90.0,-26.428830199771493
4,-90.0,-54.480034510294445
4,-89.05759162303664,-54.02190934287163
4,-88.1151832460733,-52.63773833380846
4,-87.17277486910994,-50.43743207719607
4,-86.2303664921466,-48.23313262727526
4,-85.28795811518324,-45.62992440329642
4,-84.3455497382199,-43.68297915988496
4,-83.40314136125654,-43.00849946339961
4,-82.46073298429319,-42.17193354500669
4,-81.51832460732984,-41.78172604242942
4,-80.57591623036649,-41.83572700288576
4,-79.63350785340315,-41.6039722230701
4,-78.69109947643979,-41.16868050893156
4,-77.74869109947645,-40.101549837324136
4,-76.80628272251309,-38.59664620293528
4,-75.86387434554973,-36.790263122982566
4,-74.92146596858639,-34.8962721294828
4,-73.97905759162303,-33.3084270689221
4,-73.03664921465969,-31.197085009680766
4,-72.09424083769633,-28.373592959509782
4,-71.15183246073298,-25.127147515614855
4,-70.20942408376963,-22.06163591808756
4,-69.26701570680629,-18.694166130489766
4,-68.32460732984293,-14.816589302486788
4,-67.38219895287958,-11.03656090630421
4,-66.43979057591623,-7.947439564598943
4,-65.49738219895288,-5.543050818973149
4,-64.55497382198953,-3.406529214647065
4,-63.61256544502618,-1.7200145721435456
4,-62.67015706806283,-0.5480780071682385
4,-61.72774869109948,0.2938017315334744
4,-60.78534031413612,1.0064423878987658
4,-59.84293193717278,1.6472059885660706
4,-58.90052356020942,2.215200212266712
4,-57.95811518324607,2.749768998887816
4,-57.01570680628272,3.2727763917711066
4,-56.07329842931937,3.7972901662190788
4,-55.13089005235602,4.272037294175883
4,-54.18848167539267,4.746111445956745
4,-53.24607329842932,5.244148784213609
4,-52.303664921465966,5.810492303636357
4,-51.361256544502616,6.3626910315619325
4,-50.41884816753927,6.931956185234909
4,-49.47643979057592,7.499846034579759
4,-48.53403141361257,8.121994548373777
4,-47.59162303664922,8.758058124118353
4,-46.64921465968587,9.41135141584613
4,-45.70680628272251,10.072295612759122
4,-44.76439790575916,10.791612943013483
4,-43.82198952879581,11.509059376186721
4,-42.87958115183246,12.159812291463231
4,-41.93717277486911,12.799144426981568
4,-40.99476439790576,13.502653651767394
4,-40.05235602094241,14.22611480289031
4,-39.109947643979055,14.885668012830854
4,-38.167539267015705,15.539312362670934
4,-37.225130890052355,16.18153752220993
4,-36.282722513089006,16.9286851882934
4,-35.340314136125656,17.597027884589394
4,-34.397905759162306,18.215427398681765
4,-33.455497382198956,18.771057234870014
4,-32.5130890052356,19.339281929863933
4,-31.57068062827225,19.880680720011327
4,-30.6282722513089,20.407479498121337
4,-29.68586387434555,20.919020334879434
4,-28.7434554973822,21.41729874081071
4,-27.80104712041885,21.915505939059795
4,-26.8586387434555,22.36177327897827
4,-25.916230366492144,22.820552508036293
4,-24.9738219895288,23.285940064324198
4,-24.031413612565444,23.72919771406377
4,-23.0890052356021,24.074470096164333
4,-22.146596858638745,24.407421112060455
4,-21.204188481675388,24.685857348971812
4,-20.261780104712045,24.946791119045795
4,-19.31937172774869,25.17984506818986
4,-18.376963350785346,25.41863632202135
4,-17.43455497382199,25.73057291242805
4,-16.492146596858646,26.006165504455495
4,-15.54973821989529,26.245371924506372
4,-14.607329842931932,26.331307517157605
4,-13.66492146596859,26.580582724677353
4,-12.722513089005233,26.763456132676733
4,-11.78010471204189,27.00738430023196
4,-10.837696335078533,27.168070475260425
4,-9.89528795811519,27.31636948055704
4,-8.952879581151834,27.438651614718882
4,-8.010471204188477,27.52789073520223
4,-7.068062827225134,27.617363929748507
4,-6.125654450261777,27.69052357143833
4,-5.1832460732984345,27.737233585781453
4,-4.240837696335078,27.708461761474698
4,-3.298429319371735,27.627237637837585
4,-2.356020942408378,27.59295929802781
4,-1.4136125654450211,27.51564714643703
4,-0.47120418848167844,27.452858077155152
4,0.47120418848167844,27.421962632073225
4,1.4136125654450211,27.532279544406578
4,2.356020942408378,27.697772449917185
4,3.2984293193717207,27.805596139695798
4,4.240837696335078,27.826931105719748
4,5.1832460732984345,27.823981708950413
4,6.125654450261777,27.85767343309198
4,7.068062827225134,27.870857556660948
4,8.010471204188477,27.91913922627755
4,8.952879581151834,27.918161922030873
4,9.895287958115176,27.928054809570384
4,10.837696335078533,27.841615358988463
4,11.78010471204189,27.721577962239618
4,12.722513089005233,27.618664529588376
4,13.66492146596859,27.417453130086404
4,14.607329842931932,27.11497921413839
4,15.54973821989529,26.844367027282786
4,16.492146596858632,26.62209500206833
4,17.43455497382199,26.38294813368051
4,18.376963350785346,26.138156255086127
4,19.31937172774869,25.79461860656743
4,20.261780104712045,25.456633249918756
4,21.204188481675388,25.179759979247986
4,22.146596858638745,24.782607926262685
4,23.089005235602087,24.221621089511522
4,24.031413612565444,23.653955671522287
4,24.9738219895288,23.047787984212167
4,25.916230366492144,22.534751680162206
4,26.8586387434555,21.69900894165051
4,27.801047120418843,20.490748829311812
4,28.7434554973822,19.308674600389182
4,29.685863874345543,18.350955963134666
4,30.6282722513089,17.531357023450923
4,31.570680628272257,16.774820751613998
4,32.5130890052356,15.952533192104845
4,33.455497382198956,14.986912197536865
4,34.3979057591623,14.121286604139629
4,35.340314136125656,13.48927614423971
4,36.282722513089,13.235771285162977
4,37.225130890052355,13.059724171956308
4,38.16753926701571,12.775682237413227
4,39.10994764397907,12.525111410352839
4,40.0523560209424,12.27981535593664
4,40.994764397905755,11.695528030395575
4,41.93717277486911,10.88285340203176
4,42.87958115183247,10.251441425747352
4,43.8219895287958,9.805922296312067
4,44.764397905759154,9.375354448954232
4,45.70680628272251,8.735322316487688
4,46.64921465968587,8.065105226304837
4,47.591623036649224,7.394251611497638
4,48.53403141361255,6.693730142381475
4,49.47643979057591,5.931461758083736
4,50.41884816753927,5.234204822116425
4,51.36125654450262,4.70489618513317
4,52.30366492146598,4.167647891574456
4,53.24607329842931,3.628834406534841
4,54.188481675392666,2.9739614062838986
4,55.13089005235602,2.363755544026689
4,56.07329842931938,1.9047010209825328
4,57.01570680628271,1.43881384531657
4,57.958115183246065,1.0711236529880144
4,58.90052356020942,0.6568490134345154
4,59.84293193717278,-0.1316619449191622
4,60.785340314136135,-1.262088139851893
4,61.727748691099464,-2.442174911499025
